    188

    280

5

    188

    268

5

    196

    275

3

    198

    280

5

    174

    294

4

    186

    277

3

    187

    270

3

    214

    281

4

    196

    300

5

    177

    296

3

    172

    276

4

    206

    265

3

    225

    275

4

    196

    260

2

    203

    246

4

    216

    250

3

    227

    266

3

    240

    270

4

    247

    265

3

    236

    278

4

    239

    297

5

    226

    297

2

    210

    308

4

    259

    288

3

    251

    277

6

    232

    290

4

    208

    284

5

    216

    293

3

    183

    305

4

    206

    309

3

    212

    316

4

    226

    317

5

    202

    325

4

    226

    324

4

    256

    299

6

    252

    306

4

    238

    310

4

    232

    250

2

    181

    313

6

    202

    307

4

    224

    302

3

    251

    271

5

    252

    261

6

    265

    249

5

    281

    236

5

    301

    226

4

    319

    212

4

    339

    232

4

    324

    250

4

    280

    261

4

    295

    242

3

    344

    226

4

    295

    269

12

    272

    261

5

    312

    268

4

    302

    277

2

    303

    277

4

    361

    259

3

    369

    243

3

    354

    257

3

    355

    266

2

    370

    240

2

    376

    220

5

    328

    242

4

    330

    278

4

    338

    275

5

    346

    261

4

    353

    238

4

    368

    222

5

    363

    243

6

    345

    265

6

    366

    258

5

    395

    200

2

    356

    187

4

    331

    198

6

    298

    215

2

    281

    221

7

    275

    245

7

    264

    260

2

    265

    270

8

    274

    266

3

    301

    261

6

    275

    274

3

    262

    280

4

    313

    275

5

    330

    273

4

    317

    278

3

    384

    229

5

    399

    212

4

    377

    254

4

    379

    268

3

    398

    237

4

    410

    217

4

    383

    252

5

    378

    204

5

    380

    183

2

    351

    188

6

    369

    197

3

    343

    212

5

    312

    228

2

    329

    234

6

    324

    250

5

    361

    228

2

    360

    220

6

    333

    249

3

    353

    244

2

    348

    250

3

    316

    258

2

    309

    234

3

    358

    272

4

    354

    287

4

    343

    285
